id,name,shortname,unit_id,unit
131073,2 metre temperature less than 273.15 K,2tl273,29,
131074,Significant wave height of at least 2 m,swhg2,29,
131075,Significant wave height of at least 4 m,swhg4,29,
131076,Significant wave height of at least 6 m,swhg6,29,
131077,Significant wave height of at least 8 m,swhg8,29,
131078,Mean wave period of at least 8 s,mwpg8,29,
131079,Mean wave period of at least 10 s,mwpg10,29,
131080,Mean wave period of at least 12 s,mwpg12,29,
131081,Mean wave period of at least 15 s,mwpg15,29,
131082,Total precipitation of at least 40 mm,tpg40,29,
131083,Total precipitation of at least 60 mm,tpg60,29,
131084,Total precipitation of at least 80 mm,tpg80,29,
131085,Total precipitation of at least 100 mm,tpg100,29,
131086,Total precipitation of at least 150 mm,tpg150,29,
131087,Total precipitation of at least 200 mm,tpg200,29,
131088,Total precipitation of at least 300 mm,tpg300,29,
131089,Probability of a tropical storm,pts,29,
131090,Probability of a hurricane,ph,29,
131091,Probability of a tropical depression,ptd,29,
131092,Climatological probability of a tropical storm,cpts,29,
131093,Climatological probability of a hurricane,cph,29,
131094,Climatological probability of a tropical depression,cptd,29,
131095,Probability anomaly of a tropical storm,pats,29,
131096,Probability anomaly of a hurricane,pah,29,
131097,Probability anomaly of a tropical depression,patd,29,
131098,Total precipitation of at least 25 mm,tpg25,29,
131099,Total precipitation of at least 50 mm,tpg50,29,
131100,10 metre wind gust of at least 10 m/s,10fgg10,29,
131129,Geopotential probability,zp,29,
131130,Temperature anomaly probability,tap,29,
131139,Soil temperature level 1 probability,stl1p,29,
131144,Snowfall (convective + stratiform) probability,sfp,29,
131151,Mean sea level pressure probability,mslpp,29,
131164,Total cloud cover probability,tccp,29,
131165,10 metre speed probability,10sp,29,
131167,2 metre temperature probability,2tp,29,
131201,Maximum 2 metre temperature probability,mx2tp,29,
131202,Minimum 2 metre temperature probability,mn2tp,29,
131228,Total precipitation probability,tpp,29,
131229,Significant wave height probability,swhp,29,
131232,Mean wave period probability,mwpp,29,
131255,Indicates a missing value,~,7,
131256,10 metre convective gust of at least 25 m/s,10cogug25,5,
132044,Convective available potential energy shear index,capesi,106,
132045,Water vapour flux index,wvfi,106,
132049,10 metre wind gust index,10fgi,106,
132059,Convective available potential energy index,capei,106,
132144,Snowfall index,sfi,106,
132165,10 metre speed index,10wsi,106,
132167,2 metre temperature index,2ti,106,
132201,Maximum temperature at 2 metres index,mx2ti,106,
132202,Minimum temperature at 2 metres index,mn2ti,106,
132216,Maximum of significant wave height index,maxswhi,106,
132228,Total precipitation index,tpi,106,
133001,2m temperature probability less than -10 C,2tplm10,29,
133002,2m temperature probability less than -5 C,2tplm5,29,
133003,2m temperature probability less than 0 C,2tpl0,29,
133004,2m temperature probability less than 5 C,2tpl5,29,
133005,2m temperature probability less than 10 C,2tpl10,29,
133006,2m temperature probability greater than 25 C,2tpg25,29,
133007,2m temperature probability greater than 30 C,2tpg30,29,
133008,2m temperature probability greater than 35 C,2tpg35,29,
133009,2m temperature probability greater than 40 C,2tpg40,29,
133010,2m temperature probability greater than 45 C,2tpg45,29,
133011,Minimum 2 metre temperature probability less than -10 C,mn2tplm10,29,
133012,Minimum 2 metre temperature probability less than -5 C,mn2tplm5,29,
133013,Minimum 2 metre temperature probability less than 0 C,mn2tpl0,29,
133014,Minimum 2 metre temperature probability less than 5 C,mn2tpl5,29,
133015,Minimum 2 metre temperature probability less than 10 C,mn2tpl10,29,
133016,Maximum 2 metre temperature probability greater than 25 C,mx2tpg25,29,
133017,Maximum 2 metre temperature probability greater than 30 C,mx2tpg30,29,
133018,Maximum 2 metre temperature probability greater than 35 C,mx2tpg35,29,
133019,Maximum 2 metre temperature probability greater than 40 C,mx2tpg40,29,
133020,Maximum 2 metre temperature probability greater than 45 C,mx2tpg45,29,
133021,10 metre wind speed probability of at least 10 m/s,10spg10,29,
133022,10 metre wind speed probability of at least 15 m/s,10spg15,29,
133023,10 metre wind speed probability of at least 20 m/s,10spg20,29,
133024,10 metre wind speed probability of at least 35 m/s,10spg35,29,
133025,10 metre wind speed probability of at least 50 m/s,10spg50,29,
133026,10 metre wind gust probability of at least 20 m/s,10gpg20,29,
133027,10 metre wind gust probability of at least 35 m/s,10gpg35,29,
133028,10 metre wind gust probability of at least 50 m/s,10gpg50,29,
133029,10 metre wind gust probability of at least 75 m/s,10gpg75,29,
133030,10 metre wind gust probability of at least 100 m/s,10gpg100,29,
133031,Total precipitation probability of at least 1 mm,tppg1,29,
133032,Total precipitation probability of at least 5 mm,tppg5,29,
133033,Total precipitation probability of at least 10 mm,tppg10,29,
133034,Total precipitation probability of at least 20 mm,tppg20,29,
133035,Total precipitation probability of at least 40 mm,tppg40,29,
133036,Total precipitation probability of at least 60 mm,tppg60,29,
133037,Total precipitation probability of at least 80 mm,tppg80,29,
133038,Total precipitation probability of at least 100 mm,tppg100,29,
133039,Total precipitation probability of at least 150 mm,tppg150,29,
133040,Total precipitation probability of at least 200 mm,tppg200,29,
133041,Total precipitation probability of at least 300 mm,tppg300,29,
133042,Snowfall probability of at least 1 mm,sfpg1,29,
133043,Snowfall probability of at least 5 mm,sfpg5,29,
133044,Snowfall probability of at least 10 mm,sfpg10,29,
133045,Snowfall probability of at least 20 mm,sfpg20,29,
133046,Snowfall probability of at least 40 mm,sfpg40,29,
133047,Snowfall probability of at least 60 mm,sfpg60,29,
133048,Snowfall probability of at least 80 mm,sfpg80,29,
133049,Snowfall probability of at least 100 mm,sfpg100,29,
133050,Snowfall probability of at least 150 mm,sfpg150,29,
133051,Snowfall probability of at least 200 mm,sfpg200,29,
133052,Snowfall probability of at least 300 mm,sfpg300,29,
133053,Total Cloud Cover probability greater than 10%,tccpg10,29,
133054,Total Cloud Cover probability greater than 20%,tccpg20,29,
133055,Total Cloud Cover probability greater than 30%,tccpg30,29,
133056,Total Cloud Cover probability greater than 40%,tccpg40,29,
133057,Total Cloud Cover probability greater than 50%,tccpg50,29,
133058,Total Cloud Cover probability greater than 60%,tccpg60,29,
133059,Total Cloud Cover probability greater than 70%,tccpg70,29,
133060,Total Cloud Cover probability greater than 80%,tccpg80,29,
133061,Total Cloud Cover probability greater than 90%,tccpg90,29,
133062,Total Cloud Cover probability greater than 99%,tccpg99,29,
133063,High Cloud Cover probability greater than 10%,hccpg10,29,
133064,High Cloud Cover probability greater than 20%,hccpg20,29,
133065,High Cloud Cover probability greater than 30%,hccpg30,29,
133066,High Cloud Cover probability greater than 40%,hccpg40,29,
133067,High Cloud Cover probability greater than 50%,hccpg50,29,
133068,High Cloud Cover probability greater than 60%,hccpg60,29,
133069,High Cloud Cover probability greater than 70%,hccpg70,29,
133070,High Cloud Cover probability greater than 80%,hccpg80,29,
133071,High Cloud Cover probability greater than 90%,hccpg90,29,
133072,High Cloud Cover probability greater than 99%,hccpg99,29,
133073,Medium Cloud Cover probability greater than 10%,mccpg10,29,
133074,Medium Cloud Cover probability greater than 20%,mccpg20,29,
133075,Medium Cloud Cover probability greater than 30%,mccpg30,29,
133076,Medium Cloud Cover probability greater than 40%,mccpg40,29,
133077,Medium Cloud Cover probability greater than 50%,mccpg50,29,
133078,Medium Cloud Cover probability greater than 60%,mccpg60,29,
133079,Medium Cloud Cover probability greater than 70%,mccpg70,29,
133080,Medium Cloud Cover probability greater than 80%,mccpg80,29,
133081,Medium Cloud Cover probability greater than 90%,mccpg90,29,
133082,Medium Cloud Cover probability greater than 99%,mccpg99,29,
133083,Low Cloud Cover probability greater than 10%,lccpg10,29,
133084,Low Cloud Cover probability greater than 20%,lccpg20,29,
133085,Low Cloud Cover probability greater than 30%,lccpg30,29,
133086,Low Cloud Cover probability greater than 40%,lccpg40,29,
133087,Low Cloud Cover probability greater than 50%,lccpg50,29,
133088,Low Cloud Cover probability greater than 60%,lccpg60,29,
133089,Low Cloud Cover probability greater than 70%,lccpg70,29,
133090,Low Cloud Cover probability greater than 80%,lccpg80,29,
133091,Low Cloud Cover probability greater than 90%,lccpg90,29,
133092,Low Cloud Cover probability greater than 99%,lccpg99,29,
133093,Probability of temperature standardized anomaly greater than 1 standard deviation,ptsa_gt_1stdev,29,
133094,Probability of temperature standardized anomaly greater than 1.5 standard deviation,ptsa_gt_1p5stdev,29,
133095,Probability of temperature standardized anomaly greater than 2 standard deviation,ptsa_gt_2stdev,29,
133096,Probability of temperature standardized anomaly less than -1 standard deviation,ptsa_lt_1stdev,29,
133097,Probability of temperature standardized anomaly less than -1.5 standard deviation,ptsa_lt_1p5stdev,29,
133098,Probability of temperature standardized anomaly less than -2 standard deviation,ptsa_lt_2stdev,29,
140080,Wave experimental parameter 1,wx1,7,
140081,Wave experimental parameter 2,wx2,7,
140082,Wave experimental parameter 3,wx3,7,
140083,Wave experimental parameter 4,wx4,7,
140084,Wave experimental parameter 5,wx5,7,
140098,Wave induced mean sea level correction,weta,4,
140099,Ratio of wave angular and frequency width,wraf,106,
140100,Number of events in freak waves statistics,wnslc,106,
140101,U-component of atmospheric surface momentum flux,utaua,32,
140102,V-component of atmospheric surface momentum flux,vtaua,32,
140103,U-component of surface momentum flux into ocean,utauo,32,
140104,V-component of surface momentum flux into ocean,vtauo,32,
140105,Wave turbulent energy flux into ocean,wphio,76,
140106,Wave directional width of first swell partition,wdw1,30,
140107,Wave frequency width of first swell partition,wfw1,23,
140108,Wave directional width of second swell partition,wdw2,30,
140109,Wave frequency width of second swell partition,wfw2,23,
140110,Wave directional width of third swell partition,wdw3,30,
140111,Wave frequency width of third swell partition,wfw3,23,
140112,Wave energy flux magnitude,wefxm,178,
140113,Wave energy flux mean direction,wefxd,92,
140114,Significant wave height of all waves with periods within the inclusive range from 10 to 12 seconds,h1012,4,
140115,Significant wave height of all waves with periods within the inclusive range from 12 to 14 seconds,h1214,4,
140116,Significant wave height of all waves with periods within the inclusive range from 14 to 17 seconds,h1417,4,
140117,Significant wave height of all waves with periods within the inclusive range from 17 to 21 seconds,h1721,4,
140118,Significant wave height of all waves with periods within the inclusive range from 21 to 25 seconds,h2125,4,
140119,Significant wave height of all waves with periods within the inclusive range from 25 to 30 seconds,h2530,4,
140120,Significant wave height of all waves with period larger than 10s,sh10,4,
140121,Significant wave height of first swell partition,swh1,4,
140122,Mean wave direction of first swell partition,mwd1,41,
140123,Mean wave period of first swell partition,mwp1,12,
140124,Significant wave height of second swell partition,swh2,4,
140125,Mean wave direction of second swell partition,mwd2,41,
140126,Mean wave period of second swell partition,mwp2,12,
140127,Significant wave height of third swell partition,swh3,4,
140128,Mean wave direction of third swell partition,mwd3,41,
140129,Mean wave period of third swell partition,mwp3,12,
140131,Time domain maximum individual crest height,tdcmax,4,
140132,Time domain maximum individual wave height,tdhmax,4,
140133,Space time maximum individual crest height,stcmax,4,
140134,Space time maximum individual wave height,sthmax,4,
140135,Peak wave period of wind waves,pp1dw,12,
140136,Peak wave period of total swell,pp1ds,12,
140137,Peak wave period of first swell partition,pp1d1,12,
140138,Peak wave period of second swell partition,pp1d2,12,
140139,Peak wave period of third swell partition,pp1d3,12,
140140,Peak wave direction (total),pwd,92,
140141,Peak wave direction of wind waves,pwdw,92,
140142,Peak wave direction of total swell,pwds,92,
140143,Peak wave direction of first swell partition,pwd1,92,
140144,Peak wave direction of second swell partition,pwd2,92,
140145,Peak wave direction of third swell partition,pwd3,92,
140146,Whitecap fraction,wcfr,168,
140147,Benjamin-Feir index 2D,bfi2d,106,
140148,Crest-trough correlation,ctc,106,
140149,X component of the wave radiative stress to sea ice,xwrs,32,
140150,Y component of the wave radiative stress to sea ice,ywrs,32,
140200,Maximum of significant wave height,maxswh,4,
140207,Wave Spectral Skewness,wss,106,
140208,Free convective velocity over the oceans,wstar,5,
140209,Air density over the oceans,rhoao,9,
140210,Mean square wave strain in sea ice,mswsi,7,
140211,Normalized energy flux into waves,phiaw,106,
140212,Normalized energy flux into ocean,phioc,106,
140213,Turbulent Langmuir number,tla,7,
140214,Normalized stress into ocean,tauoc,106,
140215,U-component surface stokes drift,ust,5,
140216,V-component surface stokes drift,vst,5,
140217,Period corresponding to maximum individual wave height,tmax,12,
140218,Envelop-maximum individual wave height,hmax,4,
140219,Model bathymetry,wmb,4,
140220,Mean wave period based on first moment,mp1,12,
140221,Mean zero-crossing wave period,mp2,12,
140222,Wave spectral directional width,wdw,30,
140223,Mean wave period based on first moment for wind waves,p1ww,12,
140224,Mean wave period based on second moment for wind waves,p2ww,12,
140225,Wave spectral directional width for wind waves,dwww,30,
140226,Mean wave period based on first moment for swell,p1ps,12,
140227,Mean wave period based on second moment for swell,p2ps,12,
140228,Wave spectral directional width for swell,dwps,30,
140229,Significant height of combined wind waves and swell,swh,4,
140230,Mean wave direction,mwd,92,
140231,Peak wave period,pp1d,12,
140232,Mean wave period,mwp,12,
140233,Coefficient of drag with waves,cdww,23,
140234,Significant height of wind waves,shww,4,
140235,Mean direction of wind waves,mdww,41,
140236,Mean period of wind waves,mpww,12,
140237,Significant height of total swell,shts,4,
140238,Mean direction of total swell,mdts,41,
140239,Mean period of total swell,mpts,12,
140240,Standard deviation wave height,sdhs,4,
140241,Mean of 10 metre wind speed,mu10,5,
140242,Mean wind direction,mdwi,41,
140243,Standard deviation of 10 metre wind speed,sdu,5,
140244,Mean square slope of waves,msqs,23,
140245,10 metre wind speed,wind,5,
140246,Altimeter wave height,awh,4,
140247,Altimeter corrected wave height,acwh,4,
